Query,Reciprocal_Rank,Recall@1,Recall@5,Recall@10,Recall@20
A man is seen shooting an arrow using a crossbow while standing at an elevated height.,0.2,0,1,1,1
A man is seen sitting while playing a guitar inside a house.,0.0714285714285714,0,0,0,1
A man is seen smoking from a hookah pipe indoors.,0.5,0,1,1,1
A man is seen standing and holding a circular object which is moved up and down.,0.0,0,0,0,0
A man is seen straddling an alligator holding it's mouth shut then slowly opening it.,0.0476190476190476,0,0,0,0
A man is separating a meat from an oyster on a fish market,0.0714285714285714,0,0,0,1
A man is setting in the floor demonstrating how to do a proper stretch.,1.0,1,1,1,1
A man is setting on an aligators back and holding the aligators mouth open using his chin.,0.04,0,0,0,0
A man is setting up his bow as he is hunting animals in an open field,1.0,1,1,1,1
A man is shaking a large plate back and forth and talking about it.,0.0285714285714285,0,0,0,0
A man is shaping wet clay on a wheel while talking and picking up a tool to use.,0.0303030303030303,0,0,0,0
A man is sharpening a stone arrowhead with some sandpaper.,0.1428571428571428,0,0,1,1
A man is shaving a dog and the dog has a pigtail on its head.,0.3333333333333333,0,1,1,1
A man is shaving a rock to make something out of it.,0.0909090909090909,0,0,0,1
A man is shaving clay from a pot he is making.,0.3333333333333333,0,1,1,1
"A man is shearing a sheep, as a woman assists him.",0.125,0,0,1,1
A man is sheering a sheep using an electric pair of clippers.,0.2,0,1,1,1
A man is sheering a sheep with an electric sheerer very quickly.,0.2,0,1,1,1
A man is shining a flashlight on the wall while he explains how the flashlight works.,0.125,0,0,1,1
A man is shining a pair of black boots that he has in front of him using the proper equipment.,0.1666666666666666,0,0,1,1
A man is shining another man's shoes while people are walking around.,0.25,0,1,1,1
A man is shining his shoe really fast and shiny with a towel,0.2,0,1,1,1
A man is shining someone's boots as he tells how he was 10 years old when he went to work at a shoe shining place in Texas.,0.5,0,1,1,1
A man is shooting a ball towards a basketball net while another man is passing him the ball as he bounces it.,0.2,0,1,1,1
A man is shooting a bow and arrow in a back yard.,0.3333333333333333,0,1,1,1
A man is shooting a video of local kids participating in an Easter egg hunt.,0.0,0,0,0,0
A man is shooting arrows at a target in a heavily wooded area.,0.25,0,1,1,1
A man is shooting basketball hoops on an outdoor basketball court.,0.1666666666666666,0,0,1,1
A man is shoveling snow away from a wooden fence.,0.0625,0,0,0,1
A man is shoveling snow by his fence on a snowy day.,0.0714285714285714,0,0,0,1
A man is shoveling snow from his driveway while his wife is commenting on how hard he works.,0.1,0,0,1,1
A man is shoveling snow off of his back deck with his dog by his side.,1.0,1,1,1,1
A man is shoveling snow outside while singing a song.,0.0555555555555555,0,0,0,1
A man is shoveling snow while another helps and entertains.,1.0,1,1,1,1
A man is shoveling the snow to create a clean path to walk through.,0.0588235294117647,0,0,0,1
A man is showing a ad for a snowmobile of the year.,0.3333333333333333,0,1,1,1
A man is showing a boy sleeping then slaps him to wake him up.,0.3333333333333333,0,1,1,1
A man is showing a collection of rocks on a blanket.,0.0833333333333333,0,0,0,1
A man is showing a device that looks like a small wooden box with a door and a hole and he's talking about putting it back so someone can find it.,0.0256410256410256,0,0,0,0
A man is showing a do it yourself methos for how to roast coffee beans .,0.25,0,1,1,1
A man is showing a mailbox that in the middle of the woods.,0.5,0,1,1,1
A man is showing a pair of glasses in a tool to improve it.,0.0625,0,0,0,1
"A man is showing a pipe used to smoke cigars on camera, the color of the pipe is black and bronze.",0.0555555555555555,0,0,0,1
A man is showing an exercise technique where he is lying forward on a big inflated ball and working his arms with dumbbells.,0.0714285714285714,0,0,0,1
A man is showing and explaining how to play the maracas.,1.0,1,1,1,1
A man is showing and laying out cards on a power table while seated in a chair,0.0833333333333333,0,0,0,1
A man is showing another how to fix the lure in a fishing tackle.,0.05,0,0,0,1
A man is showing different finger positions on guitar strings.,0.1111111111111111,0,0,1,1
A man is showing different newspaper articles to the camera and explaining them.,0.25,0,1,1,1
A man is showing how he does a shoe shine on someones shoes.,0.3333333333333333,0,1,1,1
A man is showing how he gets shoe polish and rubs it on one shoe.,0.0476190476190476,0,0,0,0
A man is showing how he is gold panning and finding gold.,0.0476190476190476,0,0,0,0
A man is showing how he stops and starts while moving a hockey stick along the ice.,1.0,1,1,1,1
A man is showing how people are using different trawls in the dirt.,0.0144927536231884,0,0,0,0
A man is showing how to do a right side kick in the air.,0.0625,0,0,0,1
A man is showing how to fold clothes so they do not take much space,0.03125,0,0,0,0
A man is showing how to make a photo copy of a photo ID,0.1111111111111111,0,0,1,1
A man is showing how to make a special lure for fishing.,0.1428571428571428,0,0,1,1
A man is showing how to polish his army boots.,1.0,1,1,1,1
A man is showing how to prepare a fly fishing hook with tools.,0.0588235294117647,0,0,0,1
A man is showing how to ski on snow without using ski poles.,0.25,0,1,1,1
A man is showing how to stand while making a golf shot and a narrator is explaining it.,0.0588235294117647,0,0,0,1
A man is showing how to tap a rock to form into a certain shape.,0.1111111111111111,0,0,1,1
A man is showing how to tell if your bike chain is twisted.,0.2,0,1,1,1
A man is showing how to use a brush and sponge to clean a bike and the tires.,0.3333333333333333,0,1,1,1
A man is showing how you can slice vegetables prefectly with a hair pick.,0.2,0,1,1,1
A man is showing how you knead the curds to get the whey out of the mixture.,0.3333333333333333,0,1,1,1
"A man is showing off a purple balloon animal, shaped like a dog.",0.3333333333333333,0,1,1,1
A man is showing off different aspects of tobacco pipes.,0.5,0,1,1,1
A man is showing off his dance skills while music is playing.,0.0714285714285714,0,0,0,1
A man is showing off his spray painting skills.,0.2,0,1,1,1
A man is showing some kids how he is making some pottery.,1.0,1,1,1,1
A man is showing the carpentry joints to a drawer and then shows a cabinet door with soft close feature.,0.0714285714285714,0,0,0,1
A man is showing two boys how to work a water contraption.,1.0,1,1,1,1
A man is showing ways to found an air leak in an inner-tube.,0.0833333333333333,0,0,0,1
A man is showing what not to do when making a fishing hook.,0.1428571428571428,0,0,1,1
"A man is shown and a film award is being announced, showing the different people who were nominated.",0.1,0,0,1,1
A man is shown blowing many smoke rings one after another while music plays.,0.3333333333333333,0,1,1,1
A man is shown blowing the hair of a large white dog.,0.5,0,1,1,1
A man is shown body surfing across a crowd in a small building.,0.0625,0,0,0,1
A man is shown committing theft very quickly and sneakily.,0.0,0,0,0,0
A man is shown demonstrating a golf shot while talking about the technique.,0.037037037037037,0,0,0,0
A man is shown demonstrating how to make a balloon animal.,1.0,1,1,1,1
A man is shown dicing carrots and celery very quickly.,1.0,1,1,1,1
A man is shown diving into a pool a few times.,0.0833333333333333,0,0,0,1
A man is shown drilling an item in a small box.,0.0256410256410256,0,0,0,0
A man is shown explaining how to use maracas with both hands.,1.0,1,1,1,1
A man is shown falling through the sky after jumping out of a plane wearing an unopened parachute.,0.0384615384615384,0,0,0,0
A man is shown from two different angles in a set of poses.,1.0,1,1,1,1
A man is shown getting large tattoo on his chest.,0.1428571428571428,0,0,1,1
"A man is shown holding both arms straight out with one hand bent down, then dropping his arms to his sides",0.5,0,1,1,1
A man is shown in a kitchen eating hotdogs while being timed and others cheer him on.,0.5,0,1,1,1
A man is shown in various clips skateboarding in a cement circle as he explains himself.,0.0909090909090909,0,0,0,1
A man is shown jumping in the air and then on a rope in the air.,0.3333333333333333,0,1,1,1
A man is shown placing a soccer ball on the ground and then another man is shown kicking it during a soccer game.,0.0416666666666666,0,0,0,0
A man is shown playing a guitar and then a clip of a man surfing plays.,0.3333333333333333,0,1,1,1
A man is shown playing golf while another man talks about how to play golf.,0.0169491525423728,0,0,0,0
A man is shown playing with drum sticks while a song is playing.,0.2,0,1,1,1
A man is shown preparing the way for his puck in a curling match.,0.0434782608695652,0,0,0,0
A man is shown running and jumping backwards over a high bar and landing on a gym mat.,0.0625,0,0,0,1
A man is shown shining his shoes with a rag in fastforward time.,1.0,1,1,1,1
A man is shown singing in a recording studio with some footage of a music video.,0.25,0,1,1,1
A man is shown ski jumping and celebrating in front of a large crowd.,0.1111111111111111,0,0,1,1
A man is shown slalom skiing down a snowy slope from different angles.,0.0526315789473684,0,0,0,1
A man is shown snorkeling under the water and swimming before cutting the the ocean.,0.0416666666666666,0,0,0,0
A man is shown stirring a popcorn popper with a wooden spoon.,0.0,0,0,0,0
A man is shown strumming a guitar like musical instrument.,0.0384615384615384,0,0,0,0
A man is shown using a a chisel to chip away and make an arrow head.,0.0588235294117647,0,0,0,1
A man is shown using a wheel to make a large piece of pottery with clay.,1.0,1,1,1,1
A man is shown with a white napkin demonstrating folding it while explaining how.,0.1,0,0,1,1
A man is shucking an oyster from its shell with gloves on.,0.0909090909090909,0,0,0,1
A man is shuffling a deck of cards in preparation for a card trick.,0.3333333333333333,0,1,1,1
A man is shuffling around a pan of food and then it cuts to an image of coffee beans.,0.032258064516129,0,0,0,0
A man is sifting a container with water and dirt to reveal gold.,0.0526315789473684,0,0,0,1
A man is sifting for gold in a creek with a blue pan.,0.3333333333333333,0,1,1,1
"A man is sifting for gold in a river and cleaning out his tray,",0.0833333333333333,0,0,0,1
"A man is sifting throwing dirt in a river, panning for gold.",0.0625,0,0,0,1
A man is sifting water and rocks outside of a stream.,0.1428571428571428,0,0,1,1
A man is singing and is creating great music in a recording studio.,0.1111111111111111,0,0,1,1
A man is singing and playing the accordion in front of a group of people.,1.0,1,1,1,1
A man is singing and showing how he can play his guitar .,0.0222222222222222,0,0,0,0
A man is singing and the woman next to him is making movements with her hands and lip syncing.,0.0,0,0,0,0
A man is singing at a table with food hanging out of his mouth.,0.25,0,1,1,1
"A man is singing behind the podium while a woman is dancing behind him, before another woman walks up to the podium.",1.0,1,1,1,1
A man is singing in a concert with other people.,0.5,0,1,1,1
A man is singing on a church stage as three woman stand behind him and sing back up.,1.0,1,1,1,1
"A man is singing on stage, playing an electric guitar and swing his head up and down.",0.5,0,1,1,1
A man is sitting and a little boy is pouring foam in the head of that man,1.0,1,1,1,1
A man is sitting and looking at a newspaper and begins speaking to his audience about the weather.,0.25,0,1,1,1
A man is sitting and playing a song on a special kind of guitar.,0.1111111111111111,0,0,1,1
A man is sitting and slowly playing a guitar to make music.,0.0232558139534883,0,0,0,0
A man is sitting at a desk at a radio station and he is eating several hotdogs,1.0,1,1,1,1
A man is sitting at the table pretending to play drums.,0.1428571428571428,0,0,1,1
